Id,Name,Price,StockAvailable
8925,Product_8925,44.74,404
8926,Product_8926,42.92,539
8927,Product_8927,692.98,438
8928,Product_8928,266.28,750
8929,Product_8929,857.27,980
8930,Product_8930,889.31,29
8931,Product_8931,254.01,883
8932,Product_8932,297.22,870
8933,Product_8933,908.64,160
8934,Product_8934,678.92,633
8935,Product_8935,172.27,618
8936,Product_8936,108.8,517
8937,Product_8937,520,206
8938,Product_8938,443.96,15
8939,Product_8939,518.71,477
8940,Product_8940,761.57,675
8941,Product_8941,375.81,389
8942,Product_8942,705.06,180
8943,Product_8943,598.89,642
8944,Product_8944,777.16,600
8945,Product_8945,91.79,217
8946,Product_8946,86.22,396
8947,Product_8947,322.16,148
8948,Product_8948,230.1,130
8949,Product_8949,292.08,444
8950,Product_8950,469.94,849
8951,Product_8951,593.95,294
8952,Product_8952,984.76,435
8953,Product_8953,284.71,50
8954,Product_8954,819.15,799
8955,Product_8955,169.49,260
8956,Product_8956,406.4,828
8957,Product_8957,560.73,884
8958,Product_8958,485,995
8959,Product_8959,606.81,569
8960,Product_8960,40.67,237
8961,Product_8961,331.87,359
8962,Product_8962,262.24,45
8963,Product_8963,196.93,688
8964,Product_8964,331.37,407
8965,Product_8965,97.23,771
8966,Product_8966,887.03,602
8967,Product_8967,57.46,654
8968,Product_8968,903.67,860
8969,Product_8969,16.24,676
8970,Product_8970,858.83,905
8971,Product_8971,929.97,610
8972,Product_8972,206.63,684
8973,Product_8973,656.25,855
8974,Product_8974,90.53,823
8975,Product_8975,667.68,674
8976,Product_8976,24.05,770
8977,Product_8977,496.15,218
8978,Product_8978,908.94,372
8979,Product_8979,58.13,27
8980,Product_8980,263.75,974
8981,Product_8981,574.18,824
8982,Product_8982,169.84,610
8983,Product_8983,516.74,649
8984,Product_8984,479.68,10
8985,Product_8985,193.15,295
8986,Product_8986,152.46,305
8987,Product_8987,488.65,190
8988,Product_8988,203.22,133
8989,Product_8989,353.08,566
8990,Product_8990,782.19,408
8991,Product_8991,912.06,226
8992,Product_8992,739.38,757
8993,Product_8993,408.34,357
8994,Product_8994,56.59,193
8995,Product_8995,784.36,423
8996,Product_8996,741.58,16
8997,Product_8997,185.43,855
8998,Product_8998,310.94,124
8999,Product_8999,918.63,166
9000,Product_9000,718.97,774
9001,Product_9001,745.43,492
9002,Product_9002,694.98,718
9003,Product_9003,32.36,89
9004,Product_9004,979.09,594
9005,Product_9005,293.77,552
9006,Product_9006,852.11,545
9007,Product_9007,294.57,465
9008,Product_9008,236.28,773
9009,Product_9009,180.21,855
9010,Product_9010,52.88,584
9011,Product_9011,906.42,581
9012,Product_9012,273.3,742
9013,Product_9013,654.78,783
9014,Product_9014,224.57,414
9015,Product_9015,793.4,929
9016,Product_9016,907.63,397
9017,Product_9017,596.25,80
9018,Product_9018,821.62,796
9019,Product_9019,265.27,299
9020,Product_9020,989.89,514
9021,Product_9021,975.23,628
9022,Product_9022,563.18,67
9023,Product_9023,85.44,835
9024,Product_9024,493.39,594
9025,Product_9025,601.95,288
9026,Product_9026,737.02,44
9027,Product_9027,690.25,594
9028,Product_9028,36.5,697
9029,Product_9029,763.41,78
9030,Product_9030,528.64,271
9031,Product_9031,304.58,963
9032,Product_9032,828.52,928
9033,Product_9033,299.06,519
9034,Product_9034,355.08,150
9035,Product_9035,915.15,143
9036,Product_9036,203.58,393
9037,Product_9037,785.68,556
9038,Product_9038,456.57,822
9039,Product_9039,824.54,896
9040,Product_9040,409.09,12
9041,Product_9041,533.95,5
9042,Product_9042,244.67,277
9043,Product_9043,21.05,863
9044,Product_9044,413.83,900
9045,Product_9045,503.09,145
9046,Product_9046,311.72,397
9047,Product_9047,357.86,32
9048,Product_9048,511.72,416
9049,Product_9049,660.67,371
9050,Product_9050,208.44,235
9051,Product_9051,553.31,701
9052,Product_9052,574.92,568
9053,Product_9053,776.76,902
9054,Product_9054,183.32,187
9055,Product_9055,303.71,643
9056,Product_9056,499.64,345
9057,Product_9057,775.4,599
9058,Product_9058,815.45,161
9059,Product_9059,384.88,915
9060,Product_9060,883.66,536
9061,Product_9061,66.22,557
9062,Product_9062,507.36,847
9063,Product_9063,474.64,408
9064,Product_9064,359.35,278
9065,Product_9065,509.1,771
9066,Product_9066,724.9,441
9067,Product_9067,376.8,595
9068,Product_9068,723.18,597
9069,Product_9069,31.63,766
9070,Product_9070,784.58,526
9071,Product_9071,670,856
9072,Product_9072,217.17,643
9073,Product_9073,907.37,194
9074,Product_9074,608.16,478
9075,Product_9075,697.22,948
9076,Product_9076,315.48,396
9077,Product_9077,703.5,462
9078,Product_9078,41.65,329
9079,Product_9079,521.5,724
9080,Product_9080,905.91,53
9081,Product_9081,884.75,58
9082,Product_9082,369.03,919
9083,Product_9083,565.16,406
9084,Product_9084,890.55,567
9085,Product_9085,53.56,576
9086,Product_9086,28.33,367
9087,Product_9087,353.93,312
9088,Product_9088,158.41,425
9089,Product_9089,160.18,604
9090,Product_9090,660.27,15
9091,Product_9091,802.21,769
9092,Product_9092,40.37,332
9093,Product_9093,106.14,638
9094,Product_9094,310.17,747
9095,Product_9095,799.43,483
9096,Product_9096,599.02,871
9097,Product_9097,90.54,347
9098,Product_9098,71.36,855
9099,Product_9099,526.86,927
9100,Product_9100,42.53,324
9101,Product_9101,879.92,432
9102,Product_9102,564.97,111
9103,Product_9103,108.24,533
9104,Product_9104,608.62,45
9105,Product_9105,935.74,926
9106,Product_9106,503.83,695
9107,Product_9107,358.88,172
9108,Product_9108,117.13,35
9109,Product_9109,931.35,542
9110,Product_9110,133.12,160
9111,Product_9111,702.8,66
9112,Product_9112,172.56,819
9113,Product_9113,463.99,50
9114,Product_9114,991.57,365
9115,Product_9115,305.66,595
9116,Product_9116,782.41,782
9117,Product_9117,95.54,577
9118,Product_9118,887.47,531
9119,Product_9119,896.77,832
9120,Product_9120,781.8,537
9121,Product_9121,13.82,581
9122,Product_9122,478.21,480
9123,Product_9123,404.53,380
9124,Product_9124,733.45,537
9125,Product_9125,780.97,843
9126,Product_9126,461.93,28
9127,Product_9127,137.07,389
9128,Product_9128,949.27,711
9129,Product_9129,393.4,980
9130,Product_9130,288.23,993
9131,Product_9131,819.14,253
9132,Product_9132,632.7,520
9133,Product_9133,657.6,471
9134,Product_9134,144.31,767
9135,Product_9135,890.62,704
9136,Product_9136,400.7,991
9137,Product_9137,81.71,386
9138,Product_9138,819.24,946
9139,Product_9139,302.87,417
9140,Product_9140,535.89,525
9141,Product_9141,918.96,702
9142,Product_9142,873.12,52
9143,Product_9143,200.7,243
9144,Product_9144,436.26,420
9145,Product_9145,608.05,745
9146,Product_9146,532.58,79
9147,Product_9147,174.2,509
9148,Product_9148,446.84,109
9149,Product_9149,272.61,713
9150,Product_9150,458.58,600
9151,Product_9151,908.49,223
9152,Product_9152,578.31,507
9153,Product_9153,855.93,294
9154,Product_9154,416.34,621
9155,Product_9155,859.5,532
9156,Product_9156,882.32,176
9157,Product_9157,239.46,715
9158,Product_9158,170.53,278
9159,Product_9159,947.73,944
9160,Product_9160,495.54,74
9161,Product_9161,945.52,490
9162,Product_9162,924.21,326
9163,Product_9163,806.76,220
9164,Product_9164,670.79,320
9165,Product_9165,31.22,852
9166,Product_9166,149.38,599
9167,Product_9167,807.62,914
9168,Product_9168,352.76,309
9169,Product_9169,412.13,545
9170,Product_9170,334.35,373
9171,Product_9171,953.84,643
9172,Product_9172,834.51,264
9173,Product_9173,308.48,392
9174,Product_9174,80.71,203
9175,Product_9175,629.67,901
9176,Product_9176,597.19,856
9177,Product_9177,225.82,5
9178,Product_9178,693.11,415
9179,Product_9179,626.3,704
9180,Product_9180,71.69,125
9181,Product_9181,122.61,184
9182,Product_9182,25.63,212
9183,Product_9183,543.69,648
9184,Product_9184,655.75,533
9185,Product_9185,80.75,979
9186,Product_9186,815.15,705
9187,Product_9187,430.41,128
9188,Product_9188,979.92,394
9189,Product_9189,529.19,181
9190,Product_9190,436.02,565
9191,Product_9191,854.08,715
9192,Product_9192,975.43,751
9193,Product_9193,801.19,135
9194,Product_9194,61.45,831
9195,Product_9195,212.55,317
9196,Product_9196,475,535
9197,Product_9197,921.16,492
9198,Product_9198,331.58,617
9199,Product_9199,221.57,154
9200,Product_9200,147.3,662
9201,Product_9201,24.54,103
9202,Product_9202,397.76,886
9203,Product_9203,736.39,442
9204,Product_9204,439.5,322
9205,Product_9205,57.41,417
9206,Product_9206,553.18,433
9207,Product_9207,673.17,368
9208,Product_9208,89.21,393
9209,Product_9209,162.66,11
9210,Product_9210,112.55,365
9211,Product_9211,672.66,938
9212,Product_9212,214.27,714
9213,Product_9213,711.25,775
9214,Product_9214,930.63,284
9215,Product_9215,360.27,534
9216,Product_9216,639.64,135
9217,Product_9217,569.87,171
9218,Product_9218,612.65,187
9219,Product_9219,841.3,895
9220,Product_9220,201.8,947
9221,Product_9221,870.94,4
9222,Product_9222,888.13,650
9223,Product_9223,822.35,979
9224,Product_9224,694.1,147
9225,Product_9225,180.38,115
9226,Product_9226,932.01,492
9227,Product_9227,589.99,111
9228,Product_9228,182.1,209
9229,Product_9229,326.51,255
9230,Product_9230,927.93,473
9231,Product_9231,25.69,116
9232,Product_9232,195.15,581
9233,Product_9233,184.8,732
9234,Product_9234,673.65,946
9235,Product_9235,452.39,446
9236,Product_9236,736.99,357
9237,Product_9237,913.81,496
9238,Product_9238,26.85,803
9239,Product_9239,47.03,521
9240,Product_9240,769.83,794
9241,Product_9241,199.57,91
9242,Product_9242,387.74,117
9243,Product_9243,677.08,811
9244,Product_9244,702.92,739
9245,Product_9245,370.1,177
9246,Product_9246,436.82,286
9247,Product_9247,400.55,198
9248,Product_9248,202.22,338
9249,Product_9249,202.33,959
9250,Product_9250,88.85,183
9251,Product_9251,499.73,780
9252,Product_9252,410.39,992
9253,Product_9253,290.5,822
9254,Product_9254,551.83,756
9255,Product_9255,501.61,689
9256,Product_9256,621.18,933
9257,Product_9257,597.07,52
9258,Product_9258,104.18,781
9259,Product_9259,83.31,106
9260,Product_9260,646.39,10
9261,Product_9261,954.4,949
9262,Product_9262,353.44,233
9263,Product_9263,888.89,863
9264,Product_9264,519.95,44
9265,Product_9265,176.98,683
9266,Product_9266,739.83,360
9267,Product_9267,476.09,898
9268,Product_9268,271.79,638
9269,Product_9269,506.62,162
9270,Product_9270,526.52,635
9271,Product_9271,102.15,476
9272,Product_9272,199.5,740
9273,Product_9273,136.31,298
9274,Product_9274,325.92,28
9275,Product_9275,384.89,179
9276,Product_9276,119.4,306
9277,Product_9277,707.99,211
9278,Product_9278,857.08,393
9279,Product_9279,123.87,22
9280,Product_9280,964.51,480
9281,Product_9281,516.69,491
9282,Product_9282,284.5,246
9283,Product_9283,242.15,859
9284,Product_9284,921.32,534
9285,Product_9285,435.66,967
9286,Product_9286,629.37,368
9287,Product_9287,282.78,925
9288,Product_9288,771.96,813
9289,Product_9289,740.53,595
9290,Product_9290,608.4,833
9291,Product_9291,576.94,423
9292,Product_9292,724.21,28
9293,Product_9293,404.02,79
9294,Product_9294,627.05,139
9295,Product_9295,773.56,843
9296,Product_9296,477.12,899
9297,Product_9297,527.56,388
9298,Product_9298,608.2,242
9299,Product_9299,362.26,269
9300,Product_9300,467.13,636
9301,Product_9301,716.46,844
9302,Product_9302,625.98,787
9303,Product_9303,755.55,574
9304,Product_9304,365.41,311
9305,Product_9305,656.02,25
9306,Product_9306,530.75,481
9307,Product_9307,575.1,694
9308,Product_9308,754.11,501
9309,Product_9309,590.55,666
9310,Product_9310,270.68,437
9311,Product_9311,693.87,152
9312,Product_9312,57.33,415
9313,Product_9313,699.98,472
9314,Product_9314,949.62,797
9315,Product_9315,523.46,623
9316,Product_9316,278.95,222
9317,Product_9317,906.67,187
9318,Product_9318,779.27,873
9319,Product_9319,594.49,522
9320,Product_9320,693.07,362
9321,Product_9321,876.84,159
9322,Product_9322,170.27,875
9323,Product_9323,720.51,697
9324,Product_9324,416.02,512
9325,Product_9325,848.73,314
9326,Product_9326,553.42,707
9327,Product_9327,941.2,183
9328,Product_9328,200.58,689
9329,Product_9329,820.9,197
9330,Product_9330,252.27,993
9331,Product_9331,746.97,569
9332,Product_9332,64.77,138
9333,Product_9333,581.43,119
9334,Product_9334,849.31,171
9335,Product_9335,978.05,793
9336,Product_9336,359.36,900
9337,Product_9337,616.81,516
9338,Product_9338,33.07,772
9339,Product_9339,147.65,539
9340,Product_9340,201.09,60
9341,Product_9341,64.93,88
9342,Product_9342,624.58,300
9343,Product_9343,528.82,893
9344,Product_9344,633.72,211
9345,Product_9345,957.11,599
9346,Product_9346,441.82,36
9347,Product_9347,113.58,295
9348,Product_9348,525.72,596
9349,Product_9349,183.8,845
9350,Product_9350,159.5,508
9351,Product_9351,957.39,917
9352,Product_9352,926.55,531
9353,Product_9353,310.36,172
9354,Product_9354,521.29,120
9355,Product_9355,141.26,657
9356,Product_9356,864.46,177
9357,Product_9357,681.35,182
9358,Product_9358,714.99,753
9359,Product_9359,144.42,736
9360,Product_9360,992.12,622
9361,Product_9361,800.99,624
9362,Product_9362,252.44,377
9363,Product_9363,601.82,537
9364,Product_9364,219.18,953
9365,Product_9365,558.37,855
9366,Product_9366,550.34,423
9367,Product_9367,852.09,143
9368,Product_9368,593.33,444
9369,Product_9369,671.31,864
9370,Product_9370,611.04,356
9371,Product_9371,271.16,291
9372,Product_9372,941.29,976
9373,Product_9373,305.88,897
9374,Product_9374,957.1,321
9375,Product_9375,320.09,61
9376,Product_9376,784.81,462
9377,Product_9377,170.95,862
9378,Product_9378,291.81,594
9379,Product_9379,265.34,109
9380,Product_9380,589.8,23
9381,Product_9381,952.48,367
9382,Product_9382,904.06,48
9383,Product_9383,391.75,76
9384,Product_9384,512.34,402
9385,Product_9385,322.39,42
9386,Product_9386,404.13,32
9387,Product_9387,625.62,658
9388,Product_9388,812.29,363
9389,Product_9389,99.17,182
9390,Product_9390,662.98,187
9391,Product_9391,594.19,703
9392,Product_9392,182.54,648
9393,Product_9393,908.44,322
9394,Product_9394,711.24,875
9395,Product_9395,209.38,224
9396,Product_9396,775.36,687
9397,Product_9397,648.45,204
9398,Product_9398,63.44,512
9399,Product_9399,966.9,127
9400,Product_9400,416.01,22
9401,Product_9401,821.72,334
9402,Product_9402,145.69,734
9403,Product_9403,42.72,112
9404,Product_9404,441.46,983
9405,Product_9405,943.59,467
9406,Product_9406,417.62,31
9407,Product_9407,451.78,869
9408,Product_9408,254.31,508
9409,Product_9409,145.81,128
9410,Product_9410,218.09,589
9411,Product_9411,963.96,187
9412,Product_9412,803.29,791
9413,Product_9413,945.81,921
9414,Product_9414,540.21,796
9415,Product_9415,356.13,348
9416,Product_9416,425,753
9417,Product_9417,561.1,778
9418,Product_9418,992.77,656
9419,Product_9419,109.26,33
9420,Product_9420,851.73,434
9421,Product_9421,188.52,605
9422,Product_9422,550.43,607
9423,Product_9423,314.79,160
9424,Product_9424,588.73,85
9425,Product_9425,989.43,710
9426,Product_9426,917.66,180
9427,Product_9427,253.94,946
9428,Product_9428,700.93,883
9429,Product_9429,719.14,403
9430,Product_9430,743.37,839
9431,Product_9431,811.05,432
9432,Product_9432,920.24,469
9433,Product_9433,580.85,338
9434,Product_9434,17.72,364
9435,Product_9435,90.1,758
9436,Product_9436,335.35,3
9437,Product_9437,511.31,731
9438,Product_9438,605.28,714
9439,Product_9439,604.64,50
9440,Product_9440,452.17,594
9441,Product_9441,640.98,660
9442,Product_9442,295.72,28
9443,Product_9443,360.85,15
9444,Product_9444,413.64,326
9445,Product_9445,941.92,977
9446,Product_9446,587.94,514
9447,Product_9447,349.43,114
9448,Product_9448,406.27,433
9449,Product_9449,855.27,542
9450,Product_9450,580.96,496
9451,Product_9451,717.86,495
9452,Product_9452,814.21,430
9453,Product_9453,920.19,794
9454,Product_9454,257.22,617
9455,Product_9455,332.12,868
9456,Product_9456,318.95,534
9457,Product_9457,402.68,458
9458,Product_9458,292.08,190
9459,Product_9459,813.8,307
9460,Product_9460,924.44,53
9461,Product_9461,505.41,779
9462,Product_9462,198.17,403
9463,Product_9463,816.21,458
9464,Product_9464,549.13,212
9465,Product_9465,100.3,937
9466,Product_9466,409.85,82
9467,Product_9467,497.32,439
9468,Product_9468,810.14,557
9469,Product_9469,810.08,480
9470,Product_9470,379.8,193
9471,Product_9471,418.07,709
9472,Product_9472,435.93,898
9473,Product_9473,106.67,773
9474,Product_9474,255.51,629
9475,Product_9475,325.65,378
9476,Product_9476,382.31,366
9477,Product_9477,856.02,143
9478,Product_9478,438.96,486
9479,Product_9479,614.8,607
9480,Product_9480,78.16,804
9481,Product_9481,818.7,273
9482,Product_9482,426.96,592
9483,Product_9483,624.41,31
9484,Product_9484,834.34,609
9485,Product_9485,214.14,859
9486,Product_9486,148.56,634
9487,Product_9487,315.76,821
9488,Product_9488,166.79,379
9489,Product_9489,190.54,596
9490,Product_9490,487.07,868
9491,Product_9491,712.25,321
9492,Product_9492,333.03,860
9493,Product_9493,852.46,210
9494,Product_9494,622.75,914
9495,Product_9495,555.58,956
9496,Product_9496,90.77,655
9497,Product_9497,93.52,892
9498,Product_9498,283.18,305
9499,Product_9499,10.92,871
9500,Product_9500,627.38,315
9501,Product_9501,618.85,651
9502,Product_9502,494.21,506
9503,Product_9503,748.21,191
9504,Product_9504,862.22,414
9505,Product_9505,610.09,796
9506,Product_9506,605.19,153
9507,Product_9507,241,931
9508,Product_9508,29.43,536
9509,Product_9509,421.38,482
9510,Product_9510,511.27,981
9511,Product_9511,306.98,253
9512,Product_9512,821.22,692
9513,Product_9513,718.68,33
9514,Product_9514,124.42,481
9515,Product_9515,188,736
9516,Product_9516,355.73,714
9517,Product_9517,141.69,365
9518,Product_9518,513.93,111
9519,Product_9519,623.22,14
9520,Product_9520,625.11,641
9521,Product_9521,165.05,724
9522,Product_9522,875.83,71
9523,Product_9523,278.63,0
9524,Product_9524,705.12,578
9525,Product_9525,160.14,277
9526,Product_9526,233.99,404
9527,Product_9527,762.23,472
9528,Product_9528,193.46,86
9529,Product_9529,685.51,890
9530,Product_9530,597.34,196
9531,Product_9531,608.24,193
9532,Product_9532,906.13,768
9533,Product_9533,670.59,150
9534,Product_9534,111.87,770
9535,Product_9535,848.55,73
9536,Product_9536,814.08,827
9537,Product_9537,392.41,956
9538,Product_9538,421.79,338
9539,Product_9539,379.99,316
9540,Product_9540,451.99,617
9541,Product_9541,331.87,200
9542,Product_9542,321.72,417
9543,Product_9543,618.05,804
9544,Product_9544,473.84,790
9545,Product_9545,306.64,632
9546,Product_9546,791.76,141
9547,Product_9547,261.39,789
9548,Product_9548,760.73,205
9549,Product_9549,996.56,27
9550,Product_9550,522.33,199
9551,Product_9551,931.95,857
9552,Product_9552,349.01,404
9553,Product_9553,574.13,627
9554,Product_9554,587.75,89
9555,Product_9555,559.76,525
9556,Product_9556,426.82,689
9557,Product_9557,810.17,257
9558,Product_9558,736.75,27
9559,Product_9559,974.33,344
9560,Product_9560,488.95,458
